Freq, Coherency
49.91455078125,-0.021670184007360652
49.90234375,-0.018335701187610937
49.89013671875,-0.01484369890641233
49.8779296875,-0.011225424199317184
49.86572265625,-0.007507336263237452
49.853515625,-0.0037257227246264755
49.841312408447266,8.74879462697782E-5
49.8291015625,0.0039032454878982167
49.81689453125,0.007685522855794026
49.8046875,0.011401503102326014
49.792484283447266,0.015022747086319259
49.780277252197266,0.018517642181879276
49.76806640625,0.021853376807909244
49.755859375,0.025003472771482897
49.74365234375,0.027940675385418026
49.7314453125,0.030639906445031652
49.71923828125,0.03307788177729816
49.70703125,0.03523384359348145
49.69482421875,0.03708917119727442
49.6826171875,0.03862800202982287
49.67041015625,0.03983713736751937
49.658203125,0.040706091397509844
49.64599609375,0.041227393917172214
49.6337890625,0.04139650017085837
49.62158203125,0.04121187664976793
49.609375,0.04067471326937798
49.59716796875,0.039789969148462445
49.5849609375,0.03856437784689054
49.57275390625,0.037009362466001214
49.560546875,0.03513847936004587
49.54833984375,0.03296518858222114
49.5361328125,0.030511513893852763
49.52392578125,0.027793254063121216
49.51171875,0.024840116226778574
49.49951171875,0.02167146599915082
49.4873046875,0.018318118968549516
49.47509765625,0.014807285911195464
49.462890625,0.011169136028821714
49.450687408447266,0.0074341987537045835
49.4384765625,0.003634036895210033
49.42626953125,-1.970782546349494E-4
49.4140625,-0.004028968220359224
49.40185546875,-0.007825764597499825
49.3896484375,-0.011556741031563747
49.37744140625,-0.015189778261113819
49.365234375,-0.018695363934250607
49.35302734375,-0.022040644925708754
49.3408203125,-0.025198306954706144
49.32861328125,-0.028142613249666656
49.31640625,-0.03084485150791108
49.30419921875,-0.033286255471568924
49.2919921875,-0.03544357211752714
49.27978515625,-0.03729756171752419
49.267578125,-0.0388338564629386
49.255367279052734,-0.04003830094636329
49.243167877197266,-0.04090026801759493
49.23095703125,-0.04141326983540624
49.218753814697266,-0.04157225394673865
49.206546783447266,-0.041375969517412785
49.1943359375,-0.040825797715875
49.182132720947266,-0.0399266011385707
49.169925689697266,-0.03868545960114903
49.15771484375,-0.037114004879918464
49.145503997802734,-0.035224174934382985
49.13330078125,-0.03303316967281012
49.12109375,-0.030558447330040973
49.10888671875,-0.02782294131934592
49.0966796875,-0.024847673040248205
49.08447265625,-0.021659131699792847
49.072265625,-0.01828589391605676
49.06005859375,-0.014754114258580996
49.0478515625,-0.011096819034824115
49.03564453125,-0.007343659253733227
49.0234375,-0.0035252835227114936
49.01123046875,3.242071766784603E-4
48.9990234375,0.0041703888803413846
48.98681640625,0.007983386085439772
48.974609375,0.011729063165826626
48.96240234375,0.015372443053174176
48.9501953125,0.01888963093272529
48.93798828125,0.022243450597028397
48.92578125,0.02540921978897417
48.913578033447266,0.028357588069509825
48.9013671875,0.0310658978803068
48.889156341552734,0.03350811515643465
48.876953125,0.03566395082607634
48.86474609375,0.037516006208735866
48.852542877197266,0.039047231266547196
48.84033203125,0.04024530631214462
48.828125,0.0410995788444425
48.81591796875,0.041602411990707494
48.8037109375,0.04174981105626279
48.79150390625,0.041540158201659946
48.779296875,0.04097515612219993
48.76708984375,0.04005954722774797
48.7548828125,0.038801634297744615
48.742679595947266,0.03721164196927543
48.73046875,0.03530270600806751
48.71826171875,0.03309119117422601
48.7060546875,0.030596083571061677
48.69384765625,0.027838651902680468
48.681640625,0.024843634651759365
48.66943359375,0.021634235068848817
48.6572265625,0.018237511959147173
48.64501953125,0.014685335593779672
48.6328125,0.011006651505815711
48.62060546875,0.007234388408416985
48.6083984375,0.0033978233406308745
48.59619140625,-4.687795051693189E-4
48.583984375,-0.004330843746090074
48.57177734375,-0.008159973775040252
48.5595703125,-0.01191865915067828
48.54736328125,-0.015574947380801096
48.53515625,-0.01910041232880187
48.52294921875,-0.022463408065613172
48.5107421875,-0.025636424412927922
48.49853515625,-0.02858848328048117
48.486328125,-0.031297980280337145
48.47412109375,-0.0337404740749062
48.4619140625,-0.03589506480713114
48.44970703125,-0.03774312413818054
48.4375,-0.03926883506319744
48.42529296875,-0.04045866560597071
48.4130859375,-0.04130357051312243
48.40087890625,-0.04179498799177389
48.388671875,-0.041929054979506525
48.37646484375,-0.04170452162391716
48.3642578125,-0.04112322991270549
48.35205078125,-0.04019005911063111
48.33984375,-0.03891229015434546
48.32763671875,-0.03730184167007199
48.3154296875,-0.03537275406097025
48.30322265625,-0.03313892577319191
48.291015625,-0.03062300763301125
48.27880859375,-0.0278423637125631
48.2666015625,-0.024823989507895272
48.25439453125,-0.021592520257502818
48.2421875,-0.01817406223569381
48.22998046875,-0.014602120083799632
48.2177734375,-0.01090140947011384
48.205570220947266,-0.007109228579446195
48.193359375,-0.003251279507983519
48.18115234375,6.311416266336344E-4
48.1689453125,0.004512316131237553
48.15673828125,0.008354250957773642
48.144527435302734,0.012126976716801765
48.13232421875,0.01579454702289568
48.1201171875,0.019330576901027803
48.10791015625,0.022700655980885637
48.095703125,0.025877531017342185
48.083499908447266,0.028832918111456243
48.0712890625,0.03154528739691011
48.059085845947266,0.03398576134374881
48.046875,0.036137651768212715
48.03466796875,0.03798023008210224
48.0224609375,0.03949900497736024
48.01025390625,0.040679651322572355
47.998046875,0.041512625147891995
47.98583984375,0.04199087849283617
47.9736328125,0.042109800073405805
47.96142578125,0.041868457039329905
47.94921875,0.04126892403905202
47.93701171875,0.04031627182458931
47.9248046875,0.0390185017462975
47.91259765625,0.03738594330939278
47.900390625,0.03543292785586491
47.88818359375,0.03317804816239502
47.8759765625,0.03063685368681641
47.86376953125,0.027832741358458108
47.8515625,0.02479097836025173
47.83935546875,0.021534974234491855
47.8271484375,0.018095165416116953
47.81494140625,0.014498249482656758
47.802734375,0.010779367732343127
47.79052734375,0.00696275044779804
47.7783203125,0.003087023752575193
47.76611328125,-8.145990964393882E-4
47.75390625,-0.004711788949842115
47.74169921875,-0.008566536222534046
47.7294921875,-0.012352114508309706
47.71728515625,-0.016032936090073186
47.705078125,-0.019577465047498313
47.69287109375,-0.02295403437666308
47.6806640625,-0.026136346991249313
47.66845703125,-0.029095749915538798
47.65625,-0.03180475093585546
47.64404296875,-0.034244510219594945
