 4.992675781250000e+01  2.386981010231588e-02  1.773326912874132e-02  6.846507950521588e-02
 4.991455078125000e+01  6.197115521994144e-02 -5.271715402298184e-02  6.344254112475773e-02
 4.990234375000000e+01  9.165332217783253e-02 -1.134959642007762e-01  6.313647666242793e-02
 4.989013671875000e+01  7.400786216294523e-02 -6.259762145540603e-02  6.603881360866612e-02
 4.987792968750000e+01  1.651387989784599e-02 -3.998155509112067e-02  5.925067720802000e-02
 4.986572265625000e+01 -1.442799346729339e-02  2.550135044238684e-02  5.379481397103124e-02
 4.985351562500000e+01 -6.894655566728849e-02  3.836843251911265e-02  5.010579389110096e-02
 4.984130859375000e+01  2.288347365730145e-03 -3.769206109246949e-02  5.229784075082002e-02
 4.982910156250000e+01  1.438704005604050e-01 -2.179857845033515e-02  5.280068322184659e-02
 4.981689453125000e+01  1.127909104227822e-01 -5.514215432780906e-02  5.435845027588860e-02
 4.980468750000000e+01  6.785965496250598e-02  1.280399804037421e-02  5.763874665951586e-02
 4.979248046875000e+01  1.398175970768600e-01  2.274023009596290e-02  5.961426482713479e-02
 4.978027343750000e+01  8.412828738935311e-02 -6.741582420377965e-03  6.076409841699387e-02
 4.976806640625000e+01  1.934708916082833e-02 -8.173804724503033e-03  5.783190898579490e-02
 4.975585937500000e+01  6.542712915676014e-03 -8.259927723496860e-02  5.652299522667706e-02
 4.974365234375000e+01 -2.470051594846845e-02 -6.150779520325985e-02  6.024248333891186e-02
 4.973144531250000e+01  1.168903112959362e-01  1.638954019568992e-02  6.068778348912799e-02
 4.971923828125000e+01 -1.791036736627974e-02 -8.076619472503881e-02  5.823897423907196e-02
 4.970703125000000e+01 -1.082903586237641e-01 -1.874705319399810e-02  5.941671167555336e-02
 4.969482421875000e+01  6.701526017666462e-03 -4.925808063874603e-02  5.782401973457977e-02
 4.968261718750000e+01  8.738988796125773e-02 -5.794297664206114e-02  5.236016440709643e-02
 4.967041015625000e+01  5.960620608788855e-02  2.434863516020228e-02  5.362123738720758e-02
 4.965820312500000e+01 -2.546000959394223e-02  2.655192179618725e-02  5.365496185026406e-02
 4.964599609375000e+01 -2.882034901888608e-02  4.242801944341003e-02  5.356456292830962e-02
 4.963378906250000e+01  1.798611941404156e-02  2.837668393976799e-02  5.584898695791822e-02
 4.962158203125000e+01  4.292310999827219e-02 -4.802240164899851e-02  4.842807942276295e-02
 4.960937500000000e+01  1.446305962126868e-02  3.136295790556114e-02  5.364934546622149e-02
 4.959716796875000e+01 -2.658674474513154e-03 -6.378565444018011e-03  5.400162708204526e-02
 4.958496093750000e+01 -3.489197696996617e-02 -7.095068801019329e-02  5.744183836371104e-02
 4.957275390625000e+01 -1.070491429411502e-01 -2.890916395381729e-02  6.001557104918700e-02
 4.956054687500000e+01 -1.380064254339124e-01  2.244374855887566e-02  5.940848288870690e-02
 4.954833984375000e+01 -9.499989327527387e-03  2.696533709479003e-02  5.517424086931859e-02
 4.953613281250000e+01  8.957959673239869e-02  2.647720640170467e-02  6.055948279602008e-02
 4.952392578125000e+01  9.250103746875414e-02 -5.483208645948416e-02  5.595160788504226e-02
 4.951171875000000e+01  1.999905824236820e-02 -1.375786574455336e-02  5.429192341554819e-02
 4.949951171875000e+01  8.504702842625799e-02  6.556644758312946e-02  6.149307747159331e-02
 4.948730468750000e+01  8.047374762234729e-02  5.735829882896381e-02  5.775259366802742e-02
 4.947509765625000e+01 -9.066899655156912e-02 -1.729804264053620e-02  5.080394572482994e-02
 4.946289062500000e+01 -1.176979568528902e-01  4.407263336217324e-02  5.170480974480954e-02
 4.945068359375000e+01 -3.645188587473393e-02  7.474117123410633e-02  5.703997741605744e-02
 4.943847656250000e+01  7.345538101434787e-02  1.765113593739469e-03  6.153997512499952e-02
 4.942626953125000e+01  3.218916401190453e-03 -8.202115086647590e-02  6.485151998205697e-02
 4.941406250000000e+01  1.613872800174725e-02 -4.677544337696473e-03  6.113289315630243e-02
 4.940185546875000e+01  8.311653940264340e-02 -3.339442515524945e-04  5.795687311126322e-02
 4.938964843750000e+01 -9.527441065146396e-03  3.054053458517207e-02  5.860889561389391e-02
 4.937744140625000e+01 -9.217170968780420e-02  2.033365665177587e-02  6.134716281896799e-02
 4.936523437500000e+01 -5.915468574484209e-02  6.554961084176271e-02  6.643250177419577e-02
 4.935302734375000e+01  8.986007969128491e-03  6.010241393853131e-02  7.218801566176744e-02
 4.934082031250000e+01 -4.700442110846715e-02 -2.391219141579556e-02  5.870061321991640e-02
 4.932861328125000e+01 -1.867696863636583e-02  1.591148691308593e-02  5.375695336332179e-02
 4.931640625000000e+01 -4.283682141918938e-04  1.029923654323054e-02  6.049552635034583e-02
 4.930419921875000e+01  7.474864734027275e-02  7.331062070191073e-02  6.585236832604310e-02
 4.929199218750000e+01 -5.002057768262231e-02 -7.913633234771805e-02  6.443832700265070e-02
 4.927978515625000e+01 -9.703634896746076e-02 -8.754637387624737e-02  6.003567190052306e-02
 4.926757812500000e+01 -1.086229285406646e-01 -6.754168395403777e-02  5.129974768588482e-02
 4.925537109375000e+01 -7.560709846843341e-03 -7.089744316519526e-02  5.181441095448804e-02
 4.924316406250000e+01 -1.920025705591692e-03  7.290498131035336e-03  5.959224586605688e-02
 4.923095703125000e+01  5.909466294675639e-02  4.971680151903061e-02  6.114804556909274e-02
 4.921875000000000e+01  9.650661791794827e-02 -3.545571409587943e-02  5.668005551721607e-02
 4.920654296875000e+01 -4.083079830362604e-02 -4.834670602558057e-02  5.569048212465431e-02
 4.919433593750000e+01 -2.911257909584160e-02  5.003311964752370e-02  5.715108576064163e-02
 4.918212890625000e+01  3.811479646846811e-02  5.543697977497919e-03  6.757665385265974e-02
 4.916992187500000e+01  1.551460974414316e-01  3.731821650030593e-02  6.741303494800248e-02
 4.915771484375000e+01  1.045031169560195e-01  8.559606586048049e-02  6.199979837756751e-02
 4.914550781250000e+01 -3.884549458415858e-02 -1.729182355828731e-02  4.867835684795213e-02
 4.913330078125000e+01 -5.948067602476200e-02 -1.068163453607099e-01  5.888627933001246e-02
 4.912109375000000e+01 -4.650742270775910e-02 -4.724156698537067e-02  6.261694277768474e-02
 4.910888671875000e+01 -7.908332509100960e-02  2.641248928690593e-02  6.033838497453144e-02
 4.909667968750000e+01 -5.023629364593195e-02  1.098497635495389e-02  6.158287539361228e-02
 4.908447265625000e+01  1.580209246849515e-02  4.868862857489011e-02  6.583540157254338e-02
 4.907226562500000e+01  7.933269858243839e-02  1.118340632895589e-01  6.384322124440967e-02
 4.906005859375000e+01  2.527829640060014e-02  3.192927989843547e-02  6.067833762821602e-02
 4.904785156250000e+01  3.288594587700553e-02  4.566046938968844e-02  4.858088095493587e-02
 4.903564453125000e+01  1.175484076345433e-02  1.592996776817910e-02  5.741132008604669e-02
 4.902343750000000e+01 -2.327227434685072e-02 -5.347373716869496e-03  6.670436940477264e-02
 4.901123046875000e+01  3.536844017529064e-02  9.038520269522397e-02  6.725037278188409e-02
 4.899902343750000e+01 -1.727199536431919e-02  8.690028460339805e-02  6.147839959614294e-02
 4.898681640625000e+01 -1.122628098710340e-01 -8.136608003107878e-03  5.595508350306718e-02
 4.897460937500000e+01 -9.804610634363483e-02 -9.745817499614646e-02  5.999414743741847e-02
 4.896240234375000e+01 -1.075253380826547e-01 -1.401659602827001e-01  6.059933818559245e-02
 4.895019531250000e+01 -8.122394789286050e-02 -5.353367984109545e-02  6.323442805987580e-02
 4.893798828125000e+01  4.690293874156895e-03  3.706451645072292e-02  5.757475526285145e-02
 4.892578125000000e+01  2.776436611357935e-02 -1.259253536490090e-02  5.344904533783014e-02
 4.891357421875000e+01 -1.055174798843352e-01  5.911560108200590e-02  4.858739324198505e-02
 4.890136718750000e+01 -1.274979644984419e-02 -4.720528944041425e-02  4.984039740248924e-02
 4.888916015625000e+01  1.249379217892918e-01 -1.130830555496723e-01  5.467507015578178e-02
 4.887695312500000e+01  1.673651196298492e-01 -2.812082130889979e-02  5.919133745749980e-02
 4.886474609375000e+01  9.213252793453493e-02  2.646460015866435e-02  5.955419316923705e-02
 4.885253906250000e+01 -1.085039128828142e-02 -2.264948925106242e-02  5.927551124688087e-02
 4.884033203125000e+01  3.677651381376590e-02 -1.002656130014284e-01  5.412687718722927e-02
 4.882812500000000e+01  6.839728030906929e-03 -1.008351041164418e-01  5.321601671524383e-02
 4.881591796875000e+01  1.379822586001704e-01 -2.506417287636190e-02  6.586710607224391e-02
 4.880371093750000e+01  1.249458250520924e-02  1.724659778756671e-02  7.549356890701263e-02
 4.879150390625000e+01 -7.400116133548509e-03 -3.063214981194256e-02  7.096086763708760e-02
 4.877929687500000e+01 -5.187454196205090e-02 -4.536674806346311e-02  7.482887203152148e-02
 4.876708984375000e+01 -7.103620946108044e-02  6.087171620044638e-02  6.978577871157183e-02
 4.875488281250000e+01 -5.079206263171076e-02  3.902857891972605e-02  6.515516135587730e-02
 4.874267578125000e+01  5.003937286176804e-03  5.727822048654762e-02  6.104696153786807e-02
 4.873046875000000e+01  7.798050454273879e-02  1.203150428653029e-01  6.669988352470839e-02
