 4.992675781250000e+01  2.770908676623327e-02  4.546306080191462e-03  5.776881798776062e-02
 4.991455078125000e+01  7.129318564554633e-03  1.271207053014298e-01  6.425875224607986e-02
 4.990234375000000e+01 -6.778487087564691e-02  1.683299360562875e-01  6.291991389325011e-02
 4.989013671875000e+01 -6.093642545216895e-02  1.516485511984941e-01  5.623619171131909e-02
 4.987792968750000e+01 -8.007225348210367e-02  2.860559584910440e-02  6.046939117015363e-02
 4.986572265625000e+01  9.880330426022416e-02  7.256887729734634e-02  6.108630561917190e-02
 4.985351562500000e+01  1.743756960633568e-01 -6.760008039060792e-02  6.175708161923373e-02
 4.984130859375000e+01 -8.936763685230269e-03 -7.418031564708237e-02  5.700503914461588e-02
 4.982910156250000e+01  7.678312956629607e-02 -2.158315797488852e-02  5.311487916543524e-02
 4.981689453125000e+01  1.892876235447584e-01  2.172666908725763e-02  5.936575624327955e-02
 4.980468750000000e+01  7.974757906451314e-02  7.408590692391015e-02  5.743586717396330e-02
 4.979248046875000e+01 -8.372338514627931e-02  3.547987773335252e-02  5.618845868416723e-02
 4.978027343750000e+01 -3.394494501335052e-02  6.431137874782216e-02  5.846765480362502e-02
 4.976806640625000e+01 -4.560526236306792e-02  6.297222832038941e-02  6.225325107863471e-02
 4.975585937500000e+01 -1.033623330935424e-01  2.371617484199252e-02  6.814041019012071e-02
 4.974365234375000e+01  9.094908107954048e-03 -3.414069796006802e-02  6.212958652818464e-02
 4.973144531250000e+01  2.492687553263776e-02  3.565636732585088e-02  5.578636193884037e-02
 4.971923828125000e+01 -3.889478140949562e-02  4.272635587236452e-02  5.856809282726186e-02
 4.970703125000000e+01 -3.512487361516007e-02  1.081287117238507e-01  5.498646091546500e-02
 4.969482421875000e+01 -4.439532861284539e-02  9.693117305729250e-02  5.150126312025854e-02
 4.968261718750000e+01 -1.291238827001023e-01  1.448440207006539e-02  5.756077800673789e-02
 4.967041015625000e+01 -1.092868780802823e-01 -1.278533076706312e-01  6.329632349874628e-02
 4.965820312500000e+01  5.842197189599016e-03 -1.806252956429620e-02  6.394884206957577e-02
 4.964599609375000e+01  4.766064538403315e-02 -1.547910221585937e-02  5.824434663754292e-02
 4.963378906250000e+01  3.428493445305528e-02 -5.195341222608377e-02  5.437883476158532e-02
 4.962158203125000e+01 -6.574224144171346e-02  4.745110561355579e-02  6.494094170283571e-02
 4.960937500000000e+01 -4.851332599813238e-02  1.284962236505766e-01  6.749000287972597e-02
 4.959716796875000e+01 -8.451921582224811e-02 -3.430344801814096e-02  5.741236871936464e-02
 4.958496093750000e+01 -1.100562304891454e-01 -7.064209383368117e-02  5.578668469899076e-02
 4.957275390625000e+01  1.116099544055314e-02  1.060588658054673e-02  5.907537863343183e-02
 4.956054687500000e+01  1.690721153390440e-02 -6.128549213583838e-02  6.250365566725966e-02
