1.721663390125649, 0.0
1.720673635919339, 0.0
1.7180176133106533, 0.0
1.7156772930852728, 0.0
1.7146059716386772, 0.0
1.7146059716386772, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.712378017952966, 0.0
1.7111360330766678, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
1.7088225986090273, 0.0
