Freq,Coherency,Imaginary,Norm,
4.992675781250000e+01,-5.670593745111026e-02,8.319348516375113e-02,5.935177307234341e-02
4.991455078125000e+01,-4.183754636649973e-02,-7.526393209933458e-02,6.824600389288224e-02
4.990234375000000e+01,7.203879598463310e-03,-4.993597434253618e-02,7.179836889893750e-02
4.989013671875000e+01,7.930362078165339e-02,-7.906524341383945e-03,7.331610407728331e-02
4.987792968750000e+01,4.180194509374833e-02,-1.637969927970465e-02,6.128652121564311e-02
4.986572265625000e+01,-8.928500761793819e-02,-3.167692583308132e-02,5.760681616189483e-02
4.985351562500000e+01,3.981502798149680e-02,1.753000496651325e-02,6.433578865324008e-02
4.984130859375000e+01,-1.961798058462782e-02,-4.828774227723286e-03,6.232569844964364e-02
4.982910156250000e+01,-9.828470252098060e-02,4.840695904809533e-03,5.848170457200681e-02
4.981689453125000e+01,-5.493908934977707e-02,3.987941671715248e-02,6.810178570932361e-02
4.980468750000000e+01,1.345409634459919e-02,-3.106314457346209e-03,7.519744311031345e-02
4.979248046875000e+01,-1.924970004316979e-02,-2.529492039181252e-02,5.970173376342925e-02
4.978027343750000e+01,7.723643224005423e-02,-5.105500919364763e-02,5.068151394940917e-02
4.976806640625000e+01,6.660808013345764e-02,-5.854776174458458e-02,6.094891267474434e-02
4.975585937500000e+01,6.622996077781375e-02,-2.299214367815168e-02,6.306765395508777e-02
4.974365234375000e+01,-1.245372324216161e-02,7.434638433692901e-03,5.463969238764253e-02
4.973144531250000e+01,2.344976092788120e-03,4.899169246629108e-02,5.545864033037941e-02
4.971923828125000e+01,4.450149445930555e-02,3.303570533252646e-02,6.599399256209843e-02
4.970703125000000e+01,6.417925440415245e-02,3.416389763181294e-02,6.675419286060064e-02
4.969482421875000e+01,3.333450065754697e-02,5.827792355955262e-02,5.830995042653032e-02
4.968261718750000e+01,6.241434202294308e-02,1.166505531477160e-01,5.465070323300532e-02
4.967041015625000e+01,-7.630474222066617e-02,4.543454525830621e-02,5.377887543640099e-02
4.965820312500000e+01,-5.166800975529493e-02,-7.582677590615377e-03,6.259350610840922e-02
4.964599609375000e+01,-7.073857538539949e-02,2.713205455465865e-02,5.648984416524376e-02
4.963378906250000e+01,-8.367821814939095e-03,-2.674234833005218e-02,5.066632490163015e-02
4.962158203125000e+01,5.862412820924486e-02,-6.939636935250969e-02,5.343473167123909e-02
4.960937500000000e+01,1.315052087723227e-02,-5.366380005106114e-02,5.229208877171903e-02
4.959716796875000e+01,7.850264151556844e-02,-1.767923776275783e-02,4.988442235827349e-02
4.958496093750000e+01,1.154469864893889e-01,-3.654041864801032e-02,5.596798240306329e-02
4.957275390625000e+01,1.030744459627535e-01,-9.337924363561050e-03,6.068629983323999e-02
4.956054687500000e+01,3.627591679160693e-02,2.717942967893927e-02,6.439683331644462e-02
4.954833984375000e+01,-5.199753434009094e-02,-6.413495433466939e-03,6.459959365781013e-02
4.953613281250000e+01,7.733133670604810e-02,-1.111638047061201e-01,6.010265721294633e-02
4.952392578125000e+01,6.816481035725705e-02,-1.023454775154968e-01,5.667270245803562e-02
4.951171875000000e+01,5.186639303589792e-02,-7.051264754202770e-02,6.540056552808182e-02
4.949951171875000e+01,7.963031401668014e-02,1.042056277866259e-02,6.954702318067502e-02
4.948730468750000e+01,5.452909324617559e-02,-1.144625594630757e-02,5.984211792613776e-02
4.947509765625000e+01,1.374572253548829e-02,-4.687684425106122e-02,5.510584126501326e-02
4.946289062500000e+01,7.925196235387109e-02,-6.125842238991724e-02,6.391509527227298e-02
4.945068359375000e+01,6.757180411116171e-02,-6.055505342147588e-02,6.697933996016302e-02
4.943847656250000e+01,-5.914712188550953e-02,-1.315638802207390e-01,5.876631246529569e-02
4.942626953125000e+01,-2.194567987892968e-02,-1.476196449539818e-02,5.455490698090508e-02
4.941406250000000e+01,2.399506339609607e-02,1.672934454103120e-02,5.176413809531128e-02
4.940185546875000e+01,-3.718528458212351e-02,-2.515618618202358e-02,5.337635769749830e-02
4.938964843750000e+01,-5.717245140972112e-02,4.720335017120233e-02,5.564646933768047e-02
4.937744140625000e+01,4.513711436191062e-02,4.903479010670611e-02,5.590102812276438e-02
4.936523437500000e+01,3.443549456002095e-02,-1.909609765867427e-02,5.683277665998048e-02
4.935302734375000e+01,1.979079832811550e-02,1.839508150630676e-02,5.710365519229833e-02
4.934082031250000e+01,3.077094327864581e-02,-3.194022745585923e-02,6.330433084858106e-02
4.932861328125000e+01,-4.516800558530005e-02,7.477480285992132e-02,6.434561679248319e-02
4.931640625000000e+01,-5.051754549236340e-02,1.083805133160421e-01,6.221854717495466e-02
4.930419921875000e+01,-4.644680161652630e-02,4.581316160167054e-02,5.650261819600832e-02
4.929199218750000e+01,-6.848774232329760e-02,-1.234189479687909e-01,5.430441979307866e-02
4.927978515625000e+01,-2.931584064854435e-02,-8.158496716037797e-02,5.149684493558979e-02
4.926757812500000e+01,-4.445109954622105e-02,8.211276817918330e-03,5.228027922124564e-02
4.925537109375000e+01,4.725022431236185e-02,3.090913975960840e-02,5.299228295519252e-02
4.924316406250000e+01,5.431334112108879e-02,8.092454283324340e-03,5.430597403569155e-02
4.923095703125000e+01,6.484580315757225e-02,-6.681840578120575e-02,5.415040141498496e-02
4.921875000000000e+01,5.894687382191169e-02,-6.266597120785360e-02,5.484101505356109e-02
4.920654296875000e+01,1.992676848771308e-02,-1.054301485189340e-01,5.553157991310837e-02
4.919433593750000e+01,-5.660961712737327e-02,2.391601129517623e-02,6.249546988612910e-02
4.918212890625000e+01,-4.910693920825936e-02,2.349383905700842e-02,6.667739975832945e-02
4.916992187500000e+01,1.620323645315416e-02,4.650886328086997e-02,6.066903600086608e-02
4.915771484375000e+01,1.649756464655685e-02,-4.015848829235758e-02,6.097278849822810e-02
4.914550781250000e+01,-8.404598735766245e-02,3.593030936525283e-02,5.992663026142220e-02
4.913330078125000e+01,-1.394744611033633e-01,1.511757754948599e-02,5.693208228409732e-02
4.912109375000000e+01,-1.170459149078651e-01,-2.487341330520255e-03,6.058068200216661e-02
4.910888671875000e+01,-8.007063496049318e-02,-5.614871629652124e-02,6.226488745268953e-02
4.909667968750000e+01,-7.248848083820056e-03,3.077637436777435e-02,5.813552361140023e-02
4.908447265625000e+01,7.412604627287281e-02,-4.148838281082052e-02,5.525324063547258e-02
4.907226562500000e+01,7.845845172680689e-03,-1.387721412237644e-01,5.787350617099715e-02
4.906005859375000e+01,-5.046541303324728e-02,-3.991627330816240e-02,5.756699889514575e-02
4.904785156250000e+01,3.358958720722006e-02,-1.007144529117783e-02,5.934068342071648e-02
4.903564453125000e+01,1.018112575162706e-01,-1.101699999077190e-01,5.962403733574014e-02
4.902343750000000e+01,2.847746960069891e-02,4.551813550983989e-03,6.189764062259985e-02
4.901123046875000e+01,-3.822810712661135e-02,3.878244942396452e-02,6.486691287460499e-02
4.899902343750000e+01,1.461826288017674e-02,5.181252585313090e-02,6.577255070657497e-02
4.898681640625000e+01,6.084899933949273e-02,1.149341201134383e-01,6.694605891071410e-02
4.897460937500000e+01,1.403614283243544e-01,7.576157298055834e-02,6.999040972250745e-02
4.896240234375000e+01,6.082600639264170e-02,3.544371984091408e-02,6.065355987597830e-02
4.895019531250000e+01,7.341591941292982e-02,-1.134113759803758e-02,5.761751581237587e-02
4.893798828125000e+01,9.601091133251717e-02,4.663988281978754e-02,6.294386501687080e-02
4.892578125000000e+01,2.136558262234213e-02,-1.004829574047492e-02,5.846423005936729e-02
4.891357421875000e+01,-3.190879329248426e-02,8.205679855405997e-04,5.412734880445810e-02
4.890136718750000e+01,4.951233955101179e-02,-2.534207299475299e-02,6.251162068539920e-02
4.888916015625000e+01,-1.073907745078959e-02,-6.897506326736191e-02,6.569933379964868e-02
4.887695312500000e+01,-3.503843507448413e-02,-8.932641485012465e-02,5.738007519949743e-02
4.886474609375000e+01,-2.409328945649446e-03,1.198919296459177e-02,5.146244830690586e-02
4.885253906250000e+01,1.804982768549136e-02,1.839872173721589e-02,5.236163557885986e-02
4.884033203125000e+01,2.385208764220615e-02,-4.605481642901790e-02,5.467015334041859e-02
4.882812500000000e+01,1.898047758419156e-02,-1.442111475189664e-02,6.307931194346393e-02
4.881591796875000e+01,-3.645078469226633e-02,1.365010373317145e-03,6.343089823605622e-02
4.880371093750000e+01,-4.239600324086408e-02,1.243305508153178e-02,6.445782469847723e-02
4.879150390625000e+01,-2.968943587690941e-02,6.257243209756081e-02,6.031431385343651e-02
4.877929687500000e+01,1.849049131244528e-03,4.425492244186013e-02,5.557232788964320e-02
4.876708984375000e+01,-7.813640232289846e-03,-6.032764498766930e-02,5.667631742869203e-02
4.875488281250000e+01,6.492144151209438e-03,-3.896219058509945e-02,6.032643487599029e-02
4.874267578125000e+01,5.095930496967232e-02,-1.733785661318982e-02,5.974761137772842e-02
4.873046875000000e+01,-3.934848398668361e-02,-4.883453440758017e-03,6.040579956983222e-02
4.871826171875000e+01,-6.724778501994998e-02,-2.561442764086401e-02,6.505752903761117e-02
4.870605468750000e+01,2.170803544669095e-02,6.892237522163056e-02,5.832781889442403e-02
4.869384765625000e+01,-4.974345333508022e-02,3.313789598892828e-02,5.530285773124289e-02
4.868164062500000e+01,1.766916548720679e-02,-2.810931352502251e-02,5.490809012378905e-02
4.866943359375000e+01,5.133291117699135e-03,5.001161546519117e-03,5.759027146756361e-02
4.865722656250000e+01,-8.754420357710821e-03,-5.510314677096727e-02,6.336411235327317e-02
4.864501953125000e+01,6.897521072679015e-02,-5.902419765999972e-02,6.531963642650905e-02
4.863281250000000e+01,-1.850627461011122e-02,-4.869813798683709e-02,5.641514411896533e-02
4.862060546875000e+01,-9.730509719185894e-04,6.871087801395683e-02,5.177566687629120e-02
4.860839843750000e+01,7.888103166564650e-02,2.550507737359150e-02,6.442692283050945e-02
4.859619140625000e+01,1.291850013972906e-01,4.692922427759857e-02,7.303256916554112e-02
4.858398437500000e+01,4.174255838723958e-02,1.046674896141366e-01,6.621610932000337e-02
4.857177734375000e+01,5.394243355886887e-02,6.118350733573412e-02,6.620299543308637e-02
4.855957031250000e+01,6.229520432600525e-02,1.488515142555636e-01,6.849460124859709e-02
4.854736328125000e+01,6.132714820877781e-02,1.129638137562128e-01,6.485632358790266e-02
4.853515625000000e+01,7.958789927011207e-02,7.359971523699921e-02,5.763828389264556e-02
4.852294921875000e+01,-3.601725070303678e-02,1.207458861932804e-02,5.605492642152339e-02
4.851074218750000e+01,-9.009740857880213e-02,1.355073481968461e-01,5.509141964443630e-02
4.849853515625000e+01,1.100635086727717e-02,2.308632807554658e-02,5.506536653630603e-02
4.848632812500000e+01,5.749274879631529e-02,-2.001424210341382e-02,5.504916249508485e-02
4.847412109375000e+01,7.190351261079592e-03,3.826570128862970e-03,6.089191816425725e-02
4.846191406250000e+01,-5.463263842492417e-02,-4.265312290678305e-02,6.422502940946146e-02
4.844970703125000e+01,7.321493937462410e-03,-6.094751235232955e-02,6.664546843045801e-02
4.843750000000000e+01,-1.181225095715878e-01,2.765702308937405e-02,7.405572459598061e-02
4.842529296875000e+01,-1.243695075810213e-01,6.273016626703986e-02,7.991287469676716e-02
4.841308593750000e+01,2.903844583984611e-02,-1.583395166945870e-02,7.354634721037450e-02
4.840087890625000e+01,9.068562260671573e-02,-6.987935593074579e-02,6.506073270316280e-02
4.838867187500000e+01,4.310184562896380e-02,3.443876313337539e-03,5.945400790997786e-02
4.837646484375000e+01,-3.778606261676614e-02,7.364008596325481e-03,6.364087240794615e-02
4.836425781250000e+01,-3.407734641819871e-02,-3.932477426306013e-02,6.548884196828969e-02
4.835205078125000e+01,3.318427000568645e-02,-9.679301599817484e-02,6.449801304363037e-02
4.833984375000000e+01,9.366659637398045e-03,3.244496061480367e-02,6.142557110447431e-02
4.832763671875000e+01,-5.611505611986438e-02,1.005061571595538e-01,5.897085442640327e-02
4.831542968750000e+01,3.626955294885026e-02,-5.071540136713134e-02,6.429397445516355e-02
4.830322265625000e+01,9.414291845500142e-03,-1.358136362290254e-02,7.295674605044943e-02
4.829101562500000e+01,-6.810915121301665e-02,-3.102446713230809e-02,8.235639945420496e-02
4.827880859375000e+01,-2.674468956153460e-03,-4.245262340452152e-02,7.766769700651708e-02
4.826660156250000e+01,4.159423685898293e-02,1.316129737886948e-03,7.164039326535115e-02
4.825439453125000e+01,-2.806392340160962e-02,-6.428151166715605e-02,7.083487300803043e-02
4.824218750000000e+01,3.412369601734584e-02,-1.077899632210647e-01,7.945168529862591e-02
4.822998046875000e+01,4.603066766852405e-02,-4.235667403797921e-02,8.330780355713748e-02
4.821777343750000e+01,4.070118779404543e-02,7.508926932606190e-02,7.905068088708576e-02
4.820556640625000e+01,4.024643028000680e-02,2.720923467001706e-02,8.822336622009747e-02
4.819335937500000e+01,1.131607945510818e-02,7.982639286805372e-02,8.786451327544304e-02
4.818115234375000e+01,1.056492327024180e-02,9.239427324884155e-02,8.837305786513820e-02
4.816894531250000e+01,7.578658852670533e-02,-3.083158850951901e-02,8.023470895308737e-02
4.815673828125000e+01,1.464273846542258e-01,-2.589376940374039e-02,7.714433255235791e-02
4.814453125000000e+01,-9.687434459406847e-03,-1.048350785515126e-02,9.133256731941248e-02
4.813232421875000e+01,-4.163918816847724e-02,-1.645257189560232e-02,9.685428001882208e-02
4.812011718750000e+01,1.265756976636265e-01,-5.410730604016223e-02,9.272726687195948e-02
4.810791015625000e+01,1.236354372324306e-01,-7.040863704235933e-02,8.629138568389645e-02
4.809570312500000e+01,5.448251751522638e-02,-4.588483632968004e-02,9.557265267873903e-02
4.808349609375000e+01,-5.329841272892101e-02,-6.115966161088132e-03,1.006047719636507e-01
4.807128906250000e+01,3.381059055018140e-02,-6.451069511282809e-02,9.668478087155111e-02
4.805908203125000e+01,-2.031365693946989e-02,-1.888124258348795e-02,9.921589765514209e-02
4.804687500000000e+01,-6.104033256845731e-02,-1.039064032912420e-01,1.002465383668077e-01
4.803466796875000e+01,-9.976523878921502e-02,-4.337909080503225e-02,8.923714017968941e-02
4.802246093750000e+01,-7.741594300230386e-02,-4.035990332109449e-03,7.198500882957515e-02
4.801025390625000e+01,-2.892348938223863e-02,-1.043224033851134e-02,8.418614535776672e-02
4.799804687500000e+01,-1.300043494939606e-02,-1.471850819506678e-01,1.022216419898013e-01
4.798583984375000e+01,-8.275988792142132e-02,-1.252399098075084e-01,1.098641739745455e-01
4.797363281250000e+01,2.635520613804193e-02,-7.817828203559176e-02,1.188266050741694e-01
4.796142578125000e+01,2.715498868006624e-02,-5.285045843875138e-02,1.401617474748484e-01
4.794921875000000e+01,-1.678785163560238e-02,6.208279058560673e-03,1.320571220978455e-01
4.793701171875000e+01,-1.175519646162856e-01,3.095182510000587e-02,1.164490213222825e-01
4.792480468750000e+01,1.005255863751412e-02,-1.245774122403723e-01,1.066886135932224e-01
4.791259765625000e+01,7.845675682294216e-03,-5.255099094199487e-02,1.070754112075205e-01
4.790039062500000e+01,-2.419885244921262e-02,2.696413058313748e-02,1.319758602685115e-01
4.788818359375000e+01,-6.075116152552697e-02,4.654936942457649e-02,1.599156793524261e-01
4.787597656250000e+01,-4.909419995627119e-02,-8.140256818180692e-03,1.804671675435201e-01
4.786376953125000e+01,-1.248300071668294e-02,-4.289398784011543e-03,2.165728106654257e-01
4.785156250000000e+01,-6.367028173598701e-02,-3.075932846135847e-02,2.175305959098824e-01
4.783935546875000e+01,-7.978838296674068e-02,1.106059422281247e-02,1.639202546963168e-01
4.782714843750000e+01,-3.035046126614948e-02,2.401843834429452e-02,1.512957402865108e-01
4.781494140625000e+01,7.679494141559983e-02,-6.400705278210377e-03,2.315908113531829e-01
4.780273437500000e+01,1.439083502773527e-01,-7.787252954722974e-02,3.157817473418676e-01
4.779052734375000e+01,1.309613699686408e-01,-1.281545611703159e-02,3.290990642384519e-01
4.777832031250000e+01,8.815299828140438e-02,9.295574188396269e-02,2.753832475927727e-01
4.776611328125000e+01,9.357833726920592e-02,-3.312949745191553e-02,2.615315504608611e-01
4.775390625000000e+01,2.066763268356374e-01,-2.981604269478636e-02,3.087105727720899e-01
4.774169921875000e+01,6.294361818724541e-02,2.607061155062724e-02,2.927019000073290e-01
4.772949218750000e+01,8.439668328192159e-02,-1.233676118870081e-02,2.973624513229419e-01
4.771728515625000e+01,7.085152289754455e-02,-8.005940043467927e-03,3.543923909007270e-01
4.770507812500000e+01,2.899201988747837e-02,4.251653464856521e-02,3.501102759230253e-01
4.769287109375000e+01,-5.126748699137813e-02,-2.196372638678187e-02,2.728500482474918e-01
4.768066406250000e+01,-5.919528800778457e-02,-2.999139047793129e-02,3.712445516060789e-01
4.766845703125000e+01,-3.337903091799125e-02,-1.756518128882776e-02,4.573858158677381e-01
4.765625000000000e+01,-1.329186869655461e-03,-7.006002539348528e-02,4.397054799481648e-01
4.764404296875000e+01,4.873337072609860e-02,-6.186234457109985e-02,4.455273668269813e-01
4.763183593750000e+01,3.635628183262848e-02,-6.894163068410210e-02,4.800342851808069e-01
4.761962890625000e+01,4.739822950906429e-03,-7.484923828451710e-02,4.743344397458792e-01
4.760742187500000e+01,-3.112238961532847e-02,-2.233734226751095e-02,4.627826564565508e-01
4.759521484375000e+01,-1.615929207726504e-02,-5.113752919733080e-03,4.928080249428578e-01
4.758300781250000e+01,1.298272273927900e-02,9.920385127765904e-02,4.534062794969871e-01
4.757080078125000e+01,-2.053057987134583e-02,2.995193288640689e-02,4.738480874568974e-01
4.755859375000000e+01,1.746785343892742e-03,-6.697827266447775e-02,5.466534345747503e-01
4.754638671875000e+01,4.990014367171212e-02,-7.158810149411539e-03,5.861765824943613e-01
4.753417968750000e+01,1.295314228006911e-02,-6.799220062926345e-03,7.117141213537500e-01
4.752197265625000e+01,2.666536702575365e-02,2.251498431878776e-02,8.726484931999078e-01
4.750976562500000e+01,7.954313175584457e-02,7.931195331565006e-04,9.058394049277395e-01
4.749755859375000e+01,5.403274225867736e-02,-6.120599349777940e-02,8.700154450413682e-01
4.748535156250000e+01,9.566674649954129e-02,-5.057844526944603e-02,9.025809709163956e-01
4.747314453125000e+01,1.690847733126833e-02,1.709283352362343e-02,9.967188412902105e-01
4.746093750000000e+01,6.157701515932346e-03,6.160409638739286e-02,1.072664625735068e+00
4.744873046875000e+01,1.026945288605446e-01,8.800963497263394e-02,1.208464466576204e+00
4.743652343750000e+01,1.110835466610064e-01,-1.714567691367892e-02,1.420781430064936e+00
4.742431640625000e+01,8.512308186627876e-02,1.471070432175135e-02,1.502491723661859e+00
4.741210937500000e+01,1.770809770505648e-01,6.088728758692469e-02,1.573442191594200e+00
4.739990234375000e+01,1.333097153087247e-01,-2.811524857310241e-02,1.772498575529099e+00
4.738769531250000e+01,1.438759118438555e-01,-7.065402278399825e-02,1.943768209078403e+00
4.737548828125000e+01,1.455231483224443e-01,-5.113158582644270e-02,2.041126837394307e+00
4.736328125000000e+01,1.372987220460790e-01,-5.728062834706769e-02,2.226268940845300e+00
4.735107421875000e+01,2.495897217726452e-02,-1.406985409406968e-01,2.175379369851661e+00
4.733886718750000e+01,4.382683292538133e-02,-9.529523908253140e-02,1.585624716881768e+00
4.732666015625000e+01,-6.423694827562923e-03,-7.862867422483705e-02,1.710246262224360e+00
4.731445312500000e+01,2.442162622720404e-02,-4.898432242263717e-02,2.197100447932807e+00
4.730224609375000e+01,9.691216347103529e-03,-5.173496542574409e-02,2.532642527535834e+00
4.729003906250000e+01,5.270328746463730e-02,-6.402806548161475e-02,2.709538753221479e+00
4.727783203125000e+01,-2.358231603669460e-02,-2.172943000504115e-02,2.984676065065889e+00
4.726562500000000e+01,6.946962562834731e-02,-4.387251774975898e-02,2.815538032379995e+00
4.725341796875000e+01,1.005588988023906e-01,-6.788450262729740e-02,2.366541751684824e+00
4.724121093750000e+01,4.720891861506571e-03,-5.306910936880152e-02,2.464095890866482e+00
