Freq, Coherency
49.91455078125,-0.0932347226434183
49.90234375,-0.09406477356380945
49.89013671875,-0.09488998237919977
49.8779296875,-0.09570997831509594
49.86572265625,-0.09652536895468435
49.853515625,-0.09733558006734448
49.841312408447266,-0.09814072142318754
49.8291015625,-0.09894129798466059
49.81689453125,-0.09973619768859374
49.8046875,-0.10052594700859388
49.792484283447266,-0.10131088040367636
49.780277252197266,-0.10209050518047749
49.76806640625,-0.1028647796329787
49.755859375,-0.10363379320439474
49.74365234375,-0.1043974370503607
49.7314453125,-0.10515536836753991
49.71923828125,-0.10590814852928725
49.70703125,-0.10665513693023523
49.69482421875,-0.10739688679843962
49.6826171875,-0.10813305863842214
49.67041015625,-0.10886332211863937
49.658203125,-0.10958821801905942
49.64599609375,-0.11030741434813492
49.6337890625,-0.11102087117337128
49.62158203125,-0.11172826847163202
49.609375,-0.11243013000590743
49.59716796875,-0.1131261340471642
49.5849609375,-0.11381624186525913
49.57275390625,-0.11450041503606888
49.560546875,-0.11517817799624955
49.54833984375,-0.11585037174110326
49.5361328125,-0.11651625363605402
49.52392578125,-0.11717657793721925
49.51171875,-0.1178302574061882
49.49951171875,-0.11847803964907722
49.4873046875,-0.11911962705881214
49.47509765625,-0.11975473220784266
49.462890625,-0.12038382507277595
49.450687408447266,-0.12100642277996401
49.4384765625,-0.12162307124149647
49.42626953125,-0.12223291358860959
49.4140625,-0.12283659461741911
49.40185546875,-0.12343383641781713
49.3896484375,-0.12402437166171792
49.37744140625,-0.12460863717385741
49.365234375,-0.12518636372227818
49.35302734375,-0.12575729282131845
49.3408203125,-0.12632184671421548
49.32861328125,-0.12687976498336537
49.31640625,-0.1274307981166822
49.30419921875,-0.12797535356145778
49.2919921875,-0.12851317984650165
49.27978515625,-0.12904424649158602
49.267578125,-0.12956839313409912
49.255367279052734,-0.13008580829862607
49.243167877197266,-0.13059630382234946
49.23095703125,-0.13109999537848963
49.218753814697266,-0.13159666940140763
49.206546783447266,-0.13208656474793834
49.1943359375,-0.13256945619735122
49.182132720947266,-0.13304525099428224
49.169925689697266,-0.13351417781251224
49.15771484375,-0.13397602084650745
49.145503997802734,-0.1344307939442621
49.13330078125,-0.13487837012778472
49.12109375,-0.13531896431078952
49.10888671875,-0.1357524101139353
49.0966796875,-0.13617868253884052
49.08447265625,-0.13659775696478146
49.072265625,-0.13700944673817692
49.06005859375,-0.13741405570917203
49.0478515625,-0.1378113951082436
49.03564453125,-0.13820128811604082
49.0234375,-0.13858402238154757
49.01123046875,-0.1389594189497138
48.9990234375,-0.13932731092798828
48.98681640625,-0.1396879696133709
48.974609375,-0.1400412259588676
48.96240234375,-0.14038683754483203
48.9501953125,-0.14072536526329335
48.93798828125,-0.14105616323497847
48.92578125,-0.14137961129768614
48.913578033447266,-0.1416954595655012
48.9013671875,-0.14200398188241162
48.889156341552734,-0.14230484183833128
48.876953125,-0.1425980798854643
48.86474609375,-0.1428838357243977
48.852542877197266,-0.14316191358932923
48.84033203125,-0.14343244774323644
48.828125,-0.1436953798863748
48.81591796875,-0.14395057055833008
48.8037109375,-0.14419820730726435
48.79150390625,-0.14443817186461216
48.779296875,-0.1446704494550525
48.76708984375,-0.14489502571090646
48.7548828125,-0.14511180193301804
48.742679595947266,-0.14532087299059168
48.73046875,-0.14552225176590225
48.71826171875,-0.1457158933646479
48.7060546875,-0.1459017679443398
48.69384765625,-0.146079863600317
48.681640625,-0.14625010263752403
48.66943359375,-0.1464125698353198
48.6572265625,-0.14656726649312388
48.64501953125,-0.1467141407548407
48.6328125,-0.14685318278884346
