Freq,Coherency,Imaginary,Norm,
5.310058593750000e-01,5.163002177269838e-01,-1.307359091569593e-02
5.371093750000000e-01,5.141540958980750e-01,1.231717654298741e-02
5.432128906250000e-01,5.342682660722039e-01,3.901594031775435e-03
5.493164062500000e-01,5.682345366783019e-01,2.658516289739845e-02
5.554199218750000e-01,6.018874695049482e-01,7.007968077590655e-03
5.615234375000000e-01,5.379365752460936e-01,-6.183093720012654e-03
5.676269531250000e-01,5.319927402225248e-01,2.952010419291200e-03
5.737304687500000e-01,4.815337801647608e-01,1.840561918120179e-02
5.798339843750000e-01,5.334020525660238e-01,-1.082260163768883e-02
5.859375000000000e-01,5.424468374114337e-01,-5.190564572634330e-02
5.920410156250000e-01,5.233931146917148e-01,-3.639830987478227e-02
5.981445312500000e-01,3.785159360730384e-01,-3.558175828745501e-02
6.042480468750000e-01,4.149408177082141e-01,3.449788074885121e-02
6.103515625000000e-01,4.363265027223554e-01,8.784082685043834e-03
6.164550781250000e-01,5.004732686829464e-01,-1.893509452098885e-03
6.225585937500000e-01,4.390255797754706e-01,-3.106433468039747e-02
6.286621093750000e-01,5.299181437899155e-01,3.323753167905132e-03
6.347656250000000e-01,5.495087613367069e-01,3.997702794511245e-02
6.408691406250000e-01,5.962785334890461e-01,2.277101565587782e-02
6.469726562500000e-01,5.084936884176593e-01,-1.094534143117020e-03
6.530761718750000e-01,5.018242550037955e-01,5.315318339496978e-03
6.591796875000000e-01,5.084779192111289e-01,3.587401239441917e-02
6.652832031250000e-01,3.240480068163128e-01,-3.244137590612403e-02
6.713867187500000e-01,3.853002470833027e-01,4.003349318990311e-03
6.774902343750000e-01,4.120036401661571e-01,3.277165046586166e-03
6.835937500000000e-01,4.880884950836510e-01,3.103911139273052e-02
6.896972656250000e-01,4.947332256501844e-01,-3.266508443750848e-04
6.958007812500000e-01,4.537669725665872e-01,1.897546021511489e-02
7.019042968750000e-01,5.560592573347437e-01,2.197057833036999e-02
7.080078125000000e-01,3.996014991112971e-01,-2.026977532371345e-02
7.141113281250000e-01,5.307144729514152e-01,-4.863753186703632e-02
7.202148437500000e-01,5.085350862152674e-01,-1.411416830306989e-02
7.263183593750000e-01,3.996514011834220e-01,1.248186514785735e-02
7.324218750000000e-01,4.642045141790271e-01,-1.497824411740811e-02
7.385253906250000e-01,5.243423392857877e-01,-3.409911054081043e-03
7.446289062500000e-01,3.463250257584514e-01,8.341802988149352e-03
7.507324218750000e-01,3.083186060226620e-01,3.623371263307548e-02
7.568359375000000e-01,4.550377966656506e-01,2.527448747760374e-02
7.629394531250000e-01,2.918383468153618e-01,4.616622193536660e-02
7.690429687500000e-01,4.148496349243572e-01,-4.193850131247538e-02
7.751464843750000e-01,5.152366642948453e-01,1.417002899056387e-02
7.812500000000000e-01,5.658230542437772e-01,-2.124199631148549e-02
7.873535156250000e-01,4.859388472892074e-01,-2.041040233235624e-02
7.934570312500000e-01,4.883931910518569e-01,1.022847271665724e-02
7.995605468750000e-01,4.275045990298066e-01,6.404641646837020e-02
8.056640625000000e-01,4.242247429191813e-01,9.206717012729910e-02
8.117675781250000e-01,3.043267723265445e-01,2.111942744550477e-02
8.178710937500000e-01,3.642501216473414e-01,1.267187998253753e-02
8.239746093750000e-01,3.788813156209757e-01,7.710441420363894e-02
8.300781250000000e-01,4.198543520050957e-01,8.446371140307026e-03
8.361816406250000e-01,3.911657784046255e-01,8.106186906289860e-03
8.422851562500000e-01,3.744011856000145e-01,-1.795212701369372e-02
8.483886718750000e-01,3.888952222841213e-01,-3.128839006847414e-02
8.544921875000000e-01,4.308361732118287e-01,4.212856040854755e-02
8.605957031250000e-01,3.701264623568670e-01,3.004842740792137e-02
8.666992187500000e-01,4.419711363747366e-01,-1.366758101940600e-02
8.728027343750000e-01,3.847469594304091e-01,-4.036197990211363e-02
8.789062500000000e-01,4.206615675121566e-01,4.484980307945929e-03
8.850097656250000e-01,3.970594145481358e-01,-3.014126334560806e-02
8.911132812500000e-01,4.140631445229508e-01,1.648328012895297e-02
8.972167968750000e-01,4.406208485802712e-01,3.275063526472467e-02
9.033203125000000e-01,4.269114140512979e-01,-1.922612214955181e-02
9.094238281250000e-01,4.278075903421172e-01,-8.316982699641110e-03
9.155273437500000e-01,3.468255135500694e-01,-4.903478382426062e-03
9.216308593750000e-01,4.075608876581462e-01,-3.255982980982119e-02
9.277343750000000e-01,4.253686790879530e-01,-1.634610463219562e-02
9.338378906250000e-01,4.230173449354848e-01,-7.190517262392363e-03
9.399414062500000e-01,3.459646960941108e-01,-1.203325316553929e-02
9.460449218750000e-01,4.596254370787757e-01,6.700656654879346e-02
9.521484375000000e-01,5.170690407407275e-01,-1.908028976397120e-03
9.582519531250000e-01,5.286678924900526e-01,-2.619522252992661e-02
9.643554687500000e-01,5.563019244843390e-01,-1.141133661096791e-02
9.704589843750000e-01,4.321984649443721e-01,-3.077916662256938e-02
9.765625000000000e-01,3.852287703456982e-01,-6.689180433888949e-03
9.826660156250000e-01,4.037905012114585e-01,1.015513609407473e-02
9.887695312500000e-01,4.067677809563924e-01,-3.762228760472067e-02
9.948730468750000e-01,5.090481960986482e-01,3.432526076300211e-02
1.000976562500000e+00,4.150025740863598e-01,-1.554151957095605e-02
1.007080078125000e+00,3.459121651194818e-01,8.625943383714478e-03
1.013183593750000e+00,3.652465471568128e-01,2.080487029412016e-02
1.019287109375000e+00,4.040372024498109e-01,3.159447895926562e-02
1.025390625000000e+00,3.948880615758232e-01,6.452028159505964e-02
1.031494140625000e+00,4.649025721174679e-01,7.373016364087201e-03
1.037597656250000e+00,5.129137449346339e-01,7.553267798542319e-03
1.043701171875000e+00,5.674212103905410e-01,1.646750461923056e-03
1.049804687500000e+00,5.396864591085295e-01,1.247243894634057e-02
1.055908203125000e+00,4.736366304261806e-01,1.782396470590528e-02
1.062011718750000e+00,4.595563306625989e-01,4.083290326483965e-02
1.068115234375000e+00,5.324580736535888e-01,-6.371511631708304e-03
1.074218750000000e+00,4.721045291370679e-01,-9.906039209349237e-03
1.080322265625000e+00,4.466813605082243e-01,-1.660371857453718e-02
1.086425781250000e+00,5.109000437706909e-01,-1.273200182666556e-02
1.092529296875000e+00,5.135391621748974e-01,-3.438718059974896e-02
1.098632812500000e+00,5.195427370883534e-01,1.342902558892006e-02
1.104736328125000e+00,5.179281133822898e-01,2.259854595239808e-02
1.110839843750000e+00,5.276566143165584e-01,3.254952671945362e-02
1.116943359375000e+00,5.200720139619323e-01,4.118727068301045e-02
1.123046875000000e+00,5.541367033143592e-01,-4.544013806568709e-03
1.129150390625000e+00,6.157298470389418e-01,9.691654601220692e-03
1.135253906250000e+00,6.105390532886292e-01,2.164982624168582e-02
1.141357421875000e+00,5.955189432047721e-01,-8.762106403624255e-03
1.147460937500000e+00,5.171246273015044e-01,1.196606869302379e-02
1.153564453125000e+00,5.477423513798764e-01,-8.196649924544514e-03
1.159667968750000e+00,4.668410738022160e-01,-5.418371605411390e-02
1.165771484375000e+00,4.840010916480599e-01,-2.625215229609071e-02
1.171875000000000e+00,5.287759449768285e-01,9.827646966621246e-03
1.177978515625000e+00,5.611659106199023e-01,3.676676150635336e-02
1.184082031250000e+00,4.824727926214158e-01,5.596429985856718e-03
1.190185546875000e+00,4.589496190869615e-01,3.329218067523155e-02
1.196289062500000e+00,6.291448446306808e-01,1.994495995155989e-02
1.202392578125000e+00,5.806506228895584e-01,3.282576866948784e-02
1.208496093750000e+00,5.621917028972948e-01,-1.685566285153954e-02
1.214599609375000e+00,4.800334130516362e-01,1.620630868060076e-02
1.220703125000000e+00,4.767381407821725e-01,5.945335152663008e-02
1.226806640625000e+00,4.740316976479722e-01,-2.301445000382135e-02
1.232910156250000e+00,4.687335122229745e-01,-2.176664466376716e-02
1.239013671875000e+00,5.077173403182243e-01,-4.217922510235350e-03
1.245117187500000e+00,4.783429093119821e-01,1.545023508017824e-02
1.251220703125000e+00,5.055300789188064e-01,-2.142739805311947e-03
1.257324218750000e+00,5.243707736623655e-01,-1.553908993209378e-02
1.263427734375000e+00,5.983009140043146e-01,-1.937078806805504e-02
1.269531250000000e+00,6.540199961850868e-01,1.637189022305569e-02
1.275634765625000e+00,6.560050141330269e-01,4.493795874896106e-03
1.281738281250000e+00,5.376945865516883e-01,-2.544065443226942e-02
1.287841796875000e+00,5.755542384254061e-01,5.257299951637444e-02
1.293945312500000e+00,6.265652741708057e-01,2.855971415537055e-02
1.300048828125000e+00,6.186456164134949e-01,2.978930095299653e-03
1.306152343750000e+00,5.238372523695928e-01,-1.683166961169495e-02
1.312255859375000e+00,5.125071235678460e-01,5.573163298587457e-03
1.318359375000000e+00,4.452088213100909e-01,1.219213085719027e-02
1.324462890625000e+00,3.379174006515553e-01,-1.977878572936786e-02
1.330566406250000e+00,4.617365308315879e-01,-3.390059923650127e-02
1.336669921875000e+00,5.898068284761813e-01,4.238164653646426e-02
1.342773437500000e+00,6.192582351096486e-01,2.796362338891977e-02
1.348876953125000e+00,5.875297320997383e-01,2.351420361807337e-02
1.354980468750000e+00,5.717112648422199e-01,4.055388804287238e-02
1.361083984375000e+00,5.797304054835285e-01,4.593986766405664e-02
1.367187500000000e+00,4.836589416252698e-01,1.390659346338219e-02
1.373291015625000e+00,5.553614421233843e-01,7.299840010805944e-03
1.379394531250000e+00,6.558161397402493e-01,-2.913314442616628e-02
1.385498046875000e+00,6.571374916394759e-01,-2.407072549957541e-02
1.391601562500000e+00,6.300465692373342e-01,-2.877536406629663e-02
1.397705078125000e+00,5.860905579852873e-01,-3.595647720263885e-02
1.403808593750000e+00,5.263825894740688e-01,-1.806647376873930e-02
1.409912109375000e+00,6.525976349510128e-01,3.404674699794669e-02
1.416015625000000e+00,5.922835065782063e-01,2.867034943387584e-02
1.422119140625000e+00,4.015722552613678e-01,-9.579068366755746e-03
1.428222656250000e+00,3.600219409695845e-01,-8.114371386728177e-02
1.434326171875000e+00,4.522777165695626e-01,-9.501522085872506e-03
1.440429687500000e+00,5.491515464263319e-01,2.930656634015196e-02
1.446533203125000e+00,4.091165557839768e-01,6.023909942004876e-02
1.452636718750000e+00,4.761364978423652e-01,4.237993099892509e-02
1.458740234375000e+00,4.333771352645957e-01,2.061120977051769e-02
1.464843750000000e+00,5.324303815423918e-01,1.848895023787526e-02
1.470947265625000e+00,5.244632999119632e-01,3.995133224816553e-03
1.477050781250000e+00,4.992535047829657e-01,2.817699853318409e-02
1.483154296875000e+00,5.374646786635722e-01,5.131297148494089e-03
1.489257812500000e+00,5.195543053730500e-01,-1.453802266822710e-02
1.495361328125000e+00,4.721054648971354e-01,-1.883245172517246e-02
1.501464843750000e+00,5.435460077284722e-01,-1.467435493424743e-02
1.507568359375000e+00,5.336594122070588e-01,7.589877396588623e-03
1.513671875000000e+00,5.350693930191582e-01,-3.315530289821760e-03
1.519775390625000e+00,4.040858463776340e-01,-5.627047241531796e-02
1.525878906250000e+00,4.860282024926929e-01,-3.227263707714068e-02
1.531982421875000e+00,4.421429809689369e-01,-6.542188736475513e-03
1.538085937500000e+00,4.340621734041978e-01,-1.586501223580660e-02
1.544189453125000e+00,4.229550625695855e-01,-2.474344659225907e-02
1.550292968750000e+00,5.433723617560424e-01,6.829127698431867e-03
1.556396484375000e+00,5.714326133534687e-01,3.180712304319819e-03
1.562500000000000e+00,4.691381503687482e-01,-1.587749520704044e-02
1.568603515625000e+00,5.412138414153843e-01,-1.949804319072382e-02
1.574707031250000e+00,4.935627498827987e-01,-4.345411679792789e-03
1.580810546875000e+00,5.105326478955320e-01,-4.042283508292314e-02
1.586914062500000e+00,5.186281267869797e-01,-2.465273367753588e-02
1.593017578125000e+00,4.804342626766361e-01,-2.454666768526381e-02
1.599121093750000e+00,4.640431191428419e-01,7.971661911086177e-03
1.605224609375000e+00,4.873972873937743e-01,3.677715384208774e-02
1.611328125000000e+00,6.166144590039414e-01,4.329921373266152e-02
1.617431640625000e+00,5.750294121058127e-01,2.717724628316590e-02
1.623535156250000e+00,5.621714657338354e-01,1.779897206820579e-02
1.629638671875000e+00,5.307685137757758e-01,7.898136003549258e-03
1.635742187500000e+00,5.722144469388794e-01,4.274975923659989e-03
1.641845703125000e+00,5.363260692848913e-01,2.362509028559297e-02
1.647949218750000e+00,5.251397910861976e-01,1.496206786420722e-02
1.654052734375000e+00,5.899221439954710e-01,2.969140447508845e-02
1.660156250000000e+00,5.695917087922289e-01,-2.162592337283262e-02
1.666259765625000e+00,5.315224214260218e-01,-2.266323659458353e-02
1.672363281250000e+00,5.209616726752114e-01,-1.594929807838102e-02
1.678466796875000e+00,5.737376278812700e-01,-3.230409469976172e-02
1.684570312500000e+00,5.759895055574807e-01,-3.453027076002315e-02
1.690673828125000e+00,5.409853002647795e-01,4.401289443900202e-04
1.696777343750000e+00,5.791847658882874e-01,2.514483330604351e-03
1.702880859375000e+00,6.312739961702775e-01,-7.472668547558920e-03
1.708984375000000e+00,5.798372759487999e-01,9.051466569652031e-05
1.715087890625000e+00,5.200073034879337e-01,1.473197916420268e-02
1.721191406250000e+00,5.812642994692935e-01,9.659527403541084e-03
1.727294921875000e+00,6.302103935215756e-01,1.147434456268630e-02
1.733398437500000e+00,6.149346014761424e-01,1.433075340676289e-02
1.739501953125000e+00,5.208176824159074e-01,3.656246704938979e-02
1.745605468750000e+00,6.296976137383835e-01,2.530533987169352e-02
1.751708984375000e+00,6.040840035384880e-01,2.075469693229379e-02
1.757812500000000e+00,6.448177661833098e-01,2.745556985534213e-05
1.763916015625000e+00,6.134943770896287e-01,-3.559171535156493e-03
1.770019531250000e+00,6.084328851202015e-01,1.539658447025985e-02
1.776123046875000e+00,5.575473616608549e-01,3.692714399673909e-02
1.782226562500000e+00,7.106451098241996e-01,-1.385081373746420e-02
1.788330078125000e+00,7.262169138722898e-01,-1.074783378753665e-02
1.794433593750000e+00,7.550259564950589e-01,-1.938466845483793e-02
1.800537109375000e+00,6.908427937848404e-01,-5.424283439233682e-03
1.806640625000000e+00,7.000070117494410e-01,2.851000450178677e-03
1.812744140625000e+00,6.062333997402145e-01,-9.700925278732178e-03
1.818847656250000e+00,6.056867702541403e-01,9.211134204714281e-03
1.824951171875000e+00,6.589707502222132e-01,1.632170140903662e-03
1.831054687500000e+00,7.261788680360758e-01,9.577224108906874e-03
1.837158203125000e+00,6.350749196031078e-01,1.050535407827571e-02
1.843261718750000e+00,6.511348408827032e-01,1.736938913858016e-02
1.849365234375000e+00,6.253852638909282e-01,3.034564720602448e-02
1.855468750000000e+00,6.951804845484881e-01,2.654918430054568e-03
1.861572265625000e+00,7.207974876200063e-01,-1.555650735360055e-02
1.867675781250000e+00,7.155172880810585e-01,-1.190583679672123e-03
1.873779296875000e+00,6.297992761387558e-01,1.379423113539229e-02
1.879882812500000e+00,6.117572526055439e-01,-1.258693480569367e-02
1.885986328125000e+00,6.741060171769326e-01,7.839058052627912e-04
1.892089843750000e+00,6.435028281480590e-01,1.014492932038108e-02
1.898193359375000e+00,6.191574258367053e-01,-3.894704761872399e-03
1.904296875000000e+00,6.244910808657077e-01,-2.581874940966018e-03
1.910400390625000e+00,6.110324502625015e-01,-8.427828918669526e-03
1.916503906250000e+00,5.888491267065139e-01,-9.010351069059356e-03
1.922607421875000e+00,6.719500748259178e-01,-6.131623629698468e-03
1.928710937500000e+00,6.869920506608395e-01,-4.420417985787784e-03
1.934814453125000e+00,7.105962441349714e-01,-7.184322966524294e-03
1.940917968750000e+00,6.720169643925980e-01,-1.074961176848497e-02
1.947021484375000e+00,6.636816773523822e-01,-1.373753560314015e-02
1.953125000000000e+00,6.913141065549309e-01,3.449944050466578e-03
1.959228515625000e+00,7.424771996926185e-01,1.077928277896822e-02
1.965332031250000e+00,6.729852885493588e-01,-3.184776088925811e-03
1.971435546875000e+00,6.755763716899303e-01,4.200821378673431e-04
1.977539062500000e+00,6.713459789567385e-01,-3.179322081646704e-05
1.983642578125000e+00,6.105762717383392e-01,-6.097869356786420e-03
1.989746093750000e+00,6.964919046051087e-01,-2.035354055357269e-03
1.995849609375000e+00,6.809590951732421e-01,-1.288927373243604e-02
2.001953125000000e+00,6.381563633217138e-01,9.757223671280738e-03
2.008056640625000e+00,5.126353217505470e-01,-1.329652833693357e-02
2.014160156250000e+00,6.239678519496367e-01,-2.413916783702258e-02
2.020263671875000e+00,6.205022015931849e-01,7.079073597503828e-03
2.026367187500000e+00,7.264254836061085e-01,-1.069901532237478e-02
2.032470703125000e+00,6.283895311139135e-01,-2.087803177240757e-02
2.038574218750000e+00,6.975141097805138e-01,-2.023282351314273e-02
2.044677734375000e+00,7.412468300621967e-01,-1.719902017709508e-02
2.050781250000000e+00,7.058997963514015e-01,-3.074983863115315e-02
2.056884765625000e+00,7.054273636975694e-01,-3.066870537788950e-02
2.062988281250000e+00,6.101828167149543e-01,-3.622211112563807e-02
2.069091796875000e+00,6.272714696529116e-01,-5.304568084436214e-03
2.075195312500000e+00,6.913194609753327e-01,-1.759899111288987e-02
2.081298828125000e+00,6.675148758559033e-01,-8.190827560309397e-03
2.087402343750000e+00,6.701971615575512e-01,-3.892257118060415e-03
2.093505859375000e+00,7.470748912636608e-01,-1.294923308031682e-02
2.099609375000000e+00,7.027682631276375e-01,-1.465515270216581e-02
2.105712890625000e+00,7.269872819758158e-01,-4.209003402727282e-03
2.111816406250000e+00,6.978688862286282e-01,-2.054932403199200e-02
2.117919921875000e+00,6.296435803838231e-01,-2.143469924110290e-03
2.124023437500000e+00,6.465803023790691e-01,1.425877867856172e-02
2.130126953125000e+00,6.174222607624188e-01,5.392618130816921e-03
2.136230468750000e+00,7.150894069104129e-01,2.918504051316273e-03
2.142333984375000e+00,7.062376919402748e-01,1.537389014423007e-03
2.148437500000000e+00,6.924547021753010e-01,-9.050389777897979e-03
2.154541015625000e+00,7.115981666732269e-01,9.063874500522727e-03
2.160644531250000e+00,6.858585614824011e-01,-1.821328501015781e-02
2.166748046875000e+00,6.042082626887417e-01,-3.399752899694475e-04
2.172851562500000e+00,6.553029699728066e-01,-2.681064301147083e-02
2.178955078125000e+00,6.050589419000341e-01,-3.334307939810252e-02
2.185058593750000e+00,6.430437031271400e-01,1.784123091225403e-02
2.191162109375000e+00,6.034132196211877e-01,-1.435308593469841e-02
2.197265625000000e+00,5.080321933265702e-01,2.782597718998683e-02
2.203369140625000e+00,5.205247397667470e-01,-4.441123313674844e-03
2.209472656250000e+00,5.973023871073904e-01,-7.039815911560447e-03
2.215576171875000e+00,5.754543986095624e-01,1.866960047810942e-03
2.221679687500000e+00,6.030943489145961e-01,-1.156376165563060e-02
2.227783203125000e+00,6.100530185540844e-01,-1.868425112722023e-02
2.233886718750000e+00,6.343681186796718e-01,-1.626828970328218e-02
2.239990234375000e+00,6.328339543337087e-01,-2.826760110832568e-02
2.246093750000000e+00,5.446068031224759e-01,3.206283512550897e-03
2.252197265625000e+00,5.941650182610516e-01,-8.980398681981483e-03
2.258300781250000e+00,6.282970294422540e-01,-1.171401150132302e-02
2.264404296875000e+00,5.173175820050237e-01,8.409812365769046e-03
2.270507812500000e+00,5.987916047566859e-01,-3.540679129048725e-03
2.276611328125000e+00,6.243439514693294e-01,-5.876151495765496e-03
2.282714843750000e+00,5.264104276228263e-01,-2.171960432791182e-02
2.288818359375000e+00,5.451325040842956e-01,-1.931680091408612e-02
2.294921875000000e+00,6.491181460279794e-01,1.112515854172811e-02
2.301025390625000e+00,5.903215053084101e-01,-2.437561453499909e-03
2.307128906250000e+00,5.528988468063174e-01,-1.242035555930323e-02
2.313232421875000e+00,6.262705878507234e-01,1.626634484005782e-02
2.319335937500000e+00,6.605672331264863e-01,1.331817919440051e-03
2.325439453125000e+00,6.695556576252366e-01,-1.901883675893569e-03
2.331542968750000e+00,5.809745979530120e-01,3.163213335208362e-03
2.337646484375000e+00,6.550000814122354e-01,3.925585780166570e-03
2.343750000000000e+00,6.130182903255447e-01,1.500444612512538e-02
2.349853515625000e+00,5.261935537379998e-01,-3.103247953183927e-02
2.355957031250000e+00,6.716340038160395e-01,1.564102419249136e-02
2.362060546875000e+00,7.110174224449309e-01,-8.349776839337007e-03
2.368164062500000e+00,6.626342799822244e-01,-2.253343862045003e-02
2.374267578125000e+00,6.315433720997330e-01,-3.182484952557931e-02
2.380371093750000e+00,5.767836793378106e-01,-3.610948985970678e-02
2.386474609375000e+00,6.020109319492867e-01,-2.353381707258092e-02
2.392578125000000e+00,5.633965382826883e-01,3.050419939673058e-02
2.398681640625000e+00,5.694958129691900e-01,1.654227672731994e-02
2.404785156250000e+00,6.722735459179349e-01,1.615073692526829e-02
2.410888671875000e+00,6.956072769541003e-01,-5.891278009447786e-03
2.416992187500000e+00,5.870936371285175e-01,2.127973163870521e-02
2.423095703125000e+00,5.925949423150083e-01,2.030889292774341e-02
2.429199218750000e+00,6.381125299472063e-01,1.129361309958112e-02
2.435302734375000e+00,6.009021346963235e-01,-7.201854410508926e-03
2.441406250000000e+00,4.971370841533903e-01,7.577670925750904e-03
2.447509765625000e+00,5.191885373308606e-01,2.083038535899406e-02
2.453613281250000e+00,6.343982151221672e-01,-1.681161371927672e-02
2.459716796875000e+00,6.069024793431836e-01,-1.086128696210761e-02
2.465820312500000e+00,5.551629708314689e-01,1.406573694530869e-02
2.471923828125000e+00,5.880033958786863e-01,1.893719662825595e-02
2.478027343750000e+00,5.276656831833371e-01,1.354910071885340e-02
2.484130859375000e+00,5.098234491241457e-01,3.245747339477119e-02
2.490234375000000e+00,4.548793528800345e-01,8.223541907130704e-02
2.496337890625000e+00,5.119193167307333e-01,4.378404768147892e-02
2.502441406250000e+00,5.853027598787147e-01,3.210627373834676e-02
2.508544921875000e+00,6.188566599886690e-01,-1.328803327450939e-02
2.514648437500000e+00,5.971394203243941e-01,-2.200112231139978e-02
2.520751953125000e+00,5.760164411632033e-01,-1.293313720743922e-02
2.526855468750000e+00,4.955225765261270e-01,-2.360425868669036e-02
2.532958984375000e+00,5.372279576513107e-01,-9.016622525062740e-03
2.539062500000000e+00,5.853282001861803e-01,-1.168077418226623e-02
